61477903	3
804619862	4
4281214635	5
1471140446	7
1471140446	8
1471140446	9
386456191	10
3783993648	13
2115491671	15
235476646	16
401945277	18
416330287	20
416330287	21
416330287	22
1832462541	23
1063306856	24
582672945	25
4136632004	26
1507544186	27
3062896525	28
1868942518	29
1454035510	31
230117918	32
230117918	33
3639467255	36
3639467255	37
1557343462	38
2285484105	39
1210613354	40
1716470668	41
3738186641	42
3008741424	43
3260635116	44
2856475163	45
1247059122	46
3351523181	47
348529248	48
2062854199	49
1690615074	52
3199229320	53
4047436521	54
61186519	55
2637502484	56
1233762920	57
2677850150	58
1041260118	59
1841768927	60
4105583038	62
1728231357	64
1728231357	65
2339839832	66
1977475739	67
3272491346	68
4250931903	69
1536819364	70
3236979875	71
2784263725	72
4280025323	73
2949850052	74
1967012522	75
2587616435	76
1610171038	77
1086084992	78
2435755586	79
3224068169	80
2509086570	81
992561323	82
3481603259	84
2006433337	85
1148012652	86
2959420950	87
1011123256	88
411731753	89
1341096506	90
1341096506	91
1341096506	92
1341096506	93
1341096506	94
1341096506	95
1341096506	96
1341096506	97
1341096506	98
1341096506	99
1341096506	100
268816201	101
498238691	102
1038942504	103
386797153	104
386797153	105
4234238455	106
2960270581	108
2478234598	109
2478234598	110
804542727	111
2389263741	112
2143078542	114
2110243278	116
939765972	117
1820029797	118
2797343771	119
2289528071	120
3497244511	122
2596733644	123
2596733644	124
1826591083	125
3572269559	126
2354737755	127
776270146	128
1826343214	129
1826343214	130
1826343214	131
3628832108	132
127371840	133
3726974662	134
1975759984	135
2058886809	136
1775180166	137
2576859096	139
2186630028	140
684921758	141
495818697	142
2101402606	143
671864158	144
171025395	145
171025395	146
273902811	147
1833244071	148
1444583217	149
679700922	150
2298516857	151
2298516857	152
3712819742	153
1163794760	154
1163794760	155
1319886393	156
1631290673	157
2585327580	158
2585327580	159
2585327580	160
2585327580	161
2585327580	162
2585327580	163
435263339	164
3036141504	165
1784678428	166
405428132	167
2491808242	168
2994891113	169
225430306	170
643284065	171
508940306	172
1641765152	173
426166781	174
1672450656	175
1139116596	176
3029325544	177
740148951	178
8209379	179
422777830	181
828206876	185
2066686477	186
2748209109	187
1509015580	188
553125617	189
3382184518	190
3415273377	191
2810245542	192
3205718958	195
1547325648	196
349771745	197
3632253256	198
3252432592	200
2696290884	202
2150848115	204
2384178324	205
1333552095	206
1445028465	207
1597380017	215
1597380017	216
827211575	219
3567042099	220
